[23Dec2024 18:42:20.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[23Dec2024 18:42:20.773] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[23Dec2024 18:42:22.393] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[23Dec2024 18:42:22.398] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[23Dec2024 18:42:22.404] [main/INFO] [mixin-transmog/]: Mixin Transmogrifier is definitely up to no good...
[23Dec2024 18:42:22.425] [main/INFO] [mixin-transmog/]: crimes against java were committed
[23Dec2024 18:42:22.442] [main/INFO] [mixin-transmog/]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[23Dec2024 18:42:22.479] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23299%23303!/ Service=ModLauncher Env=SERVER
[23Dec2024 18:42:22.497] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[23Dec2024 18:42:22.498] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[23Dec2024 18:42:22.501] [main/INFO] [Mods Optimizer/]: Creating Mods Database Config File under /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.518] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.567] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/BOLUDOSSAFIO/servidor_minecraft and mods dir /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods for target SERVER in 67 ms.
[23Dec2024 18:42:22.568] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[23Dec2024 18:42:22.570] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~200 mods in /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods with file extension .jar ...
[23Dec2024 18:42:22.591] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-19T09:53:08.535911937:
[23Dec2024 18:42:22.603] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for starterkit from UNKNOWN to DEFAULT
[23Dec2024 18:42:22.647] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for oculus from UNKNOWN to CLIENT
[23Dec2024 18:42:22.655] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.657] [main/ERROR] [Mods Optimizer/]: Json file fabric.mod.json not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.657] [main/WARN] [Mods Optimizer/]: ⚠ Found no id tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.659] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.661] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for myserveriscompatible from DEFAULT to CLIENT
[23Dec2024 18:42:22.666] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[23Dec2024 18:42:22.679] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/village-nullifier-1.0.0.jar, which is expected in some cases.
[23Dec2024 18:42:22.686] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@659925f4
[23Dec2024 18:42:22.687] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/kotlinforforge-4.11.0-all.jar!
[23Dec2024 18:42:22.689] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for catalogue from UNKNOWN to CLIENT
[23Dec2024 18:42:22.691] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-13T21:35:06.506903009Z:
[23Dec2024 18:42:22.710] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entity_texture_features from UNKNOWN to CLIENT
[23Dec2024 18:42:22.731] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for betterfpsdist from DEFAULT to CLIENT
[23Dec2024 18:42:22.814] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-16T18:11:01.977303800Z:
[23Dec2024 18:42:22.818] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entityculling from UNKNOWN to CLIENT
[23Dec2024 18:42:22.821] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/lithosphere 1.2 25.06.2024.jar, which is expected in some cases.
[23Dec2024 18:42:22.829] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothboot from DEFAULT to CLIENT
[23Dec2024 18:42:22.834] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.searchables[0] section of the mods.toml file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Searchables-forge-1.20.1-1.0.3.jar!
[23Dec2024 18:42:22.835] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for searchables from UNKNOWN to CLIENT
[23Dec2024 18:42:22.847] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for ambientsounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.851] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for fancymenu from DEFAULT to CLIENT
[23Dec2024 18:42:22.856] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[23Dec2024 18:42:22.870] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for extrasounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.875] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for dynamiccrosshair from DEFAULT to CLIENT
[23Dec2024 18:42:22.877] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 4 data pack mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 28 client mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 service mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 161 default mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[23Dec2024 18:42:22.902] [main/INFO] [Mods Optimizer/]: | fallingleaves                      | 2.1.0                  | FORGE    | CLIENT            | 2023-08-11 11:17:56 |
[23Dec2024 18:42:22.903] [main/INFO] [Mods Optimizer/]: | fastasyncworldsave                 | 1.20.1-2.0             | FORGE    | DEFAULT           | 2024-03-28 15:12:07 |
[23Dec2024 18:42:22.903] [main/INFO] [Mods Optimizer/]: | sereneseasons                      | 9.0.0-46               | FORGE    | DEFAULT           | 2023-09-21 13:32:28 |
[23Dec2024 18:42:22.903] [main/INFO] [Mods Optimizer/]: | glitchcore                         | 0.0.0                  | FORGE    | DEFAULT           | 2024-10-06 09:39:40 |
[23Dec2024 18:42:22.904] [main/INFO] [Mods Optimizer/]: | design_decor                       | 0.0.0                  | FORGE    | DEFAULT           | 2024-08-04 19:06:39 |
[23Dec2024 18:42:22.904] [main/INFO] [Mods Optimizer/]: | wegotrunnners                      | 1.0.0                  | FORGE    | UNKNOWN           | 2024-12-23 17:52:06 |
[23Dec2024 18:42:22.905] [main/INFO] [Mods Optimizer/]: | catalogue                          | 1.8.0                  | FORGE    | CLIENT            | 2023-09-24 02:24:08 |
[23Dec2024 18:42:22.905] [main/INFO] [Mods Optimizer/]: | questsadditions                    | 1.4.6                  | FORGE    | DEFAULT           | 2024-09-07 01:01:19 |
[23Dec2024 18:42:22.906] [main/INFO] [Mods Optimizer/]: | memoryleakfix                      | 1.1.5                  | FORGE    | DEFAULT           | 2024-12-23 18:28:45 |
[23Dec2024 18:42:22.906] [main/INFO] [Mods Optimizer/]: | ftbqoptimizer                      | 2.0.4-1.20.1           | FORGE    | DEFAULT           | 2024-12-23 18:23:27 |
[23Dec2024 18:42:22.907] [main/INFO] [Mods Optimizer/]: | logbegone                          | 1.0.8                  | FORGE    | UNKNOWN           | 2023-06-12 19:18:50 |
[23Dec2024 18:42:22.907] [main/INFO] [Mods Optimizer/]: | drippyloadingscreen                | 3.0.9                  | FORGE    | CLIENT            | 2024-10-09 05:58:57 |
[23Dec2024 18:42:22.908] [main/INFO] [Mods Optimizer/]: | marbledsnetherless                 | 1.0.2                  | FORGE    | DEFAULT           | 2024-09-16 20:39:24 |
[23Dec2024 18:42:22.908] [main/INFO] [Mods Optimizer/]: | smoothchunk                        | 1.20.1-3.6             | FORGE    | SERVER            | 2024-02-26 15:47:29 |
[23Dec2024 18:42:22.909] [main/INFO] [Mods Optimizer/]: | voicechat                          | 1.20.1-2.5.24          | FORGE    | DEFAULT           | 2024-10-08 18:09:08 |
[23Dec2024 18:42:22.909] [main/INFO] [Mods Optimizer/]: | terrablender                       | 3.0.1-7                | FORGE    | DEFAULT           | 2024-05-28 09:37:54 |
[23Dec2024 18:42:22.909] [main/INFO] [Mods Optimizer/]: | ftbquests                          | 2001.4.8               | FORGE    | UNKNOWN           | 2024-07-18 18:51:34 |
[23Dec2024 18:42:22.910] [main/INFO] [Mods Optimizer/]: | mindfuldarkness                    | 8.0.3                  | FORGE    | DEFAULT           | 2024-02-04 21:29:06 |
[23Dec2024 18:42:22.910] [main/INFO] [Mods Optimizer/]: | cleanswing                         | 0.0.0                  | FORGE    | DEFAULT           | 2024-02-07 09:42:06 |
[23Dec2024 18:42:22.910] [main/INFO] [Mods Optimizer/]: | betterfpsdist                      | 1.20.1-6.0             | FORGE    | CLIENT            | 2024-09-14 21:25:41 |
[23Dec2024 18:42:22.911] [main/INFO] [Mods Optimizer/]: | pipez                              | 1.20.1-1.2.16          | FORGE    | DEFAULT           | 2024-07-21 11:26:36 |
[23Dec2024 18:42:22.911] [main/INFO] [Mods Optimizer/]: | entityjs                           | 0.3.3-1.20.1           | FORGE    | DEFAULT           | 2024-09-17 10:55:00 |
[23Dec2024 18:42:22.911] [main/INFO] [Mods Optimizer/]: | securitycraft                      | 1.9.11                 | FORGE    | DEFAULT           | 2024-12-23 17:52:05 |
[23Dec2024 18:42:22.912] [main/INFO] [Mods Optimizer/]: | tacz_npc                           | 2.1.0                  | FORGE    | UNKNOWN           | 2024-12-23 18:37:22 |
[23Dec2024 18:42:22.912] [main/INFO] [Mods Optimizer/]: | ftbquestlocalizer                  | 2.0.0                  | FORGE    | DEFAULT           | 2024-08-09 22:35:44 |
[23Dec2024 18:42:22.912] [main/INFO] [Mods Optimizer/]: | redirector                         | 5.0.0                  | FORGE    | DEFAULT           | 2024-03-31 06:18:08 |
[23Dec2024 18:42:22.916] [main/INFO] [Mods Optimizer/]: | entityculling                      | 1.7.0                  | FORGE    | CLIENT            | 2024-12-23 18:18:44 |
[23Dec2024 18:42:22.916] [main/INFO] [Mods Optimizer/]: | damageindicator                    | 2.0.0-1.20.1           | FORGE    | DEFAULT           | 2024-12-23 18:19:13 |
[23Dec2024 18:42:22.917] [main/INFO] [Mods Optimizer/]: | ambientenvironment                 | 11.0.0-1               | FORGE    | UNKNOWN           | 2023-06-20 08:44:15 |
[23Dec2024 18:42:22.918] [main/INFO] [Mods Optimizer/]: | immediatelyfast                    | 1.2.21+1.20.4          | FORGE    | CLIENT            | 2024-12-23 18:23:25 |
[23Dec2024 18:42:22.918] [main/INFO] [Mods Optimizer/]: | extrasounds                        | 1.3.0                  | FORGE    | CLIENT            | 2024-12-23 18:19:49 |
[23Dec2024 18:42:22.919] [main/INFO] [Mods Optimizer/]: | fastfurnace                        | 8.0.2                  | FORGE    | UNKNOWN           | 2024-03-13 22:38:07 |
[23Dec2024 18:42:22.919] [main/INFO] [Mods Optimizer/]: | appleskin                          | 2.5.1+mc1.20.1         | FORGE    | CLIENT            | 2023-09-26 21:01:11 |
[23Dec2024 18:42:22.920] [main/INFO] [Mods Optimizer/]: | modernui                           | 3.11.0-1               | FORGE    | DEFAULT           | 2024-09-15 16:34:02 |
[23Dec2024 18:42:22.920] [main/INFO] [Mods Optimizer/]: | puzzleslib                         | 8.1.24                 | FORGE    | DEFAULT           | 2024-10-04 22:48:24 |
[23Dec2024 18:42:22.920] [main/INFO] [Mods Optimizer/]: | consolefilter                      | 1.20.1-2.0.0           | FORGE    | CLIENT            | 2023-06-24 12:14:06 |
[23Dec2024 18:42:22.921] [main/INFO] [Mods Optimizer/]: | extremesoundmuffler                | 3.48.0                 | FORGE    | DEFAULT           | 2024-07-03 17:24:10 |
[23Dec2024 18:42:22.921] [main/INFO] [Mods Optimizer/]: | xkdeco                             | 0.8.2+forge            | FORGE    | DEFAULT           | 2024-08-08 18:50:23 |
[23Dec2024 18:42:22.922] [main/INFO] [Mods Optimizer/]: | mr_village_nullifier               | 1.0.0                  | MIXED    | UNKNOWN           | 2024-12-23 18:37:11 |
[23Dec2024 18:42:22.922] [main/INFO] [Mods Optimizer/]: | chunksending                       | 1.20.1-2.8             | FORGE    | DEFAULT           | 2023-11-23 21:08:36 |
[23Dec2024 18:42:22.922] [main/INFO] [Mods Optimizer/]: | explosiveenhancement               | 1.0.1-tacz             | FORGE    | DEFAULT           | 2024-09-22 19:21:47 |
[23Dec2024 18:42:22.923] [main/INFO] [Mods Optimizer/]: | cristellib                         | 1.1.5                  | FORGE    | DEFAULT           | 2024-12-23 18:16:26 |
[23Dec2024 18:42:22.923] [main/INFO] [Mods Optimizer/]: | zombie_extreme                     | 0.2.6                  | FORGE    | UNKNOWN           | 2024-12-23 17:51:26 |
[23Dec2024 18:42:22.924] [main/INFO] [Mods Optimizer/]: | flansmod                           | 4.0.0                  | FORGE    | DEFAULT           | 2024-12-23 18:19:58 |
[23Dec2024 18:42:22.924] [main/INFO] [Mods Optimizer/]: | org.sinytra.connector              | 1.0.0-beta.46+1.20.1   | MIXED    | SERVICE           | 2024-12-23 17:56:42 |
[23Dec2024 18:42:22.924] [main/INFO] [Mods Optimizer/]: | fibers                             | 1.3.0                  | FORGE    | DEFAULT           | 2024-09-09 15:22:24 |
[23Dec2024 18:42:22.925] [main/INFO] [Mods Optimizer/]: | notenoughcrashes                   | 4.4.7+1.20.1           | FORGE    | DEFAULT           | 2024-12-23 18:30:30 |
[23Dec2024 18:42:22.925] [main/INFO] [Mods Optimizer/]: | embeddiumplus                      | 1.2.13                 | FORGE    | CLIENT            | 2024-06-16 20:39:43 |
[23Dec2024 18:42:22.926] [main/INFO] [Mods Optimizer/]: | globalpacks                        | 1.16.2                 | FORGE    | DATA_PACK         | 2023-06-08 14:32:18 |
[23Dec2024 18:42:22.926] [main/INFO] [Mods Optimizer/]: | geckolib                           | 4.4.9                  | FORGE    | DEFAULT           | 2024-08-30 05:02:44 |
[23Dec2024 18:42:22.926] [main/INFO] [Mods Optimizer/]: | tipsmod                            | 12.1.8                 | FORGE    | CLIENT            | 2024-07-20 03:10:57 |
[23Dec2024 18:42:22.927] [main/INFO] [Mods Optimizer/]: | sophisticatedcore                  | 6.34.718               | FORGE    | DEFAULT           | 2024-10-11 00:21:53 |
[23Dec2024 18:42:22.927] [main/INFO] [Mods Optimizer/]: | gpumemleakfix                      | 1.20.1-1.8             | FORGE    | DEFAULT           | 2023-11-20 21:52:16 |
[23Dec2024 18:42:22.927] [main/INFO] [Mods Optimizer/]: | mekaweapons                        | 1.5.0                  | FORGE    | DEFAULT           | 2024-02-21 22:00:53 |
[23Dec2024 18:42:22.927] [main/INFO] [Mods Optimizer/]: | structureessentials                | 1.20.1-3.4             | FORGE    | DEFAULT           | 2024-06-02 14:06:02 |
[23Dec2024 18:42:22.928] [main/INFO] [Mods Optimizer/]: | controlling                        | 12.0.2                 | FORGE    | CLIENT            | 2023-07-16 04:39:00 |
[23Dec2024 18:42:22.928] [main/INFO] [Mods Optimizer/]: | enhancedvisuals                    | 1.8.1                  | MIXED    | DEFAULT           | 2024-05-25 10:45:50 |
[23Dec2024 18:42:22.928] [main/INFO] [Mods Optimizer/]: | placebo                            | 8.6.2                  | FORGE    | UNKNOWN           | 2024-06-10 00:10:20 |
[23Dec2024 18:42:22.928] [main/INFO] [Mods Optimizer/]: | zombieawareness                    | 1.20.1-1.13.1          | FORGE    | UNKNOWN           | 2024-02-10 14:35:33 |
[23Dec2024 18:42:22.929] [main/INFO] [Mods Optimizer/]: | bookshelf                          | 20.2.13                | FORGE    | DEFAULT           | 2024-06-13 15:16:22 |
[23Dec2024 18:42:22.929] [main/INFO] [Mods Optimizer/]: | numismatics                        | 1.0.6+forge-mc1.20.1   | FORGE    | DEFAULT           | 2024-12-23 18:16:22 |
[23Dec2024 18:42:22.929] [main/INFO] [Mods Optimizer/]: | achiopt                            | 1.0.5                  | FORGE    | DEFAULT           | 2024-05-22 12:21:55 |
[23Dec2024 18:42:22.929] [main/INFO] [Mods Optimizer/]: | sophisticatedbackpacks             | 3.20.11-1115           | FORGE    | DEFAULT           | 2024-10-06 08:12:00 |
[23Dec2024 18:42:22.929] [main/INFO] [Mods Optimizer/]: | mekanismgenerators                 | 10.4.9                 | FORGE    | UNKNOWN           | 2024-08-25 15:57:01 |
[23Dec2024 18:42:22.930] [main/INFO] [Mods Optimizer/]: | melody                             | 1.0.2                  | FORGE    | DEFAULT           | 2024-02-15 11:41:44 |
[23Dec2024 18:42:22.930] [main/INFO] [Mods Optimizer/]: | ftbteams                           | 2001.3.0               | FORGE    | DEFAULT           | 2024-04-16 09:38:20 |
[23Dec2024 18:42:22.930] [main/INFO] [Mods Optimizer/]: | pfm                                | 1.2.1                  | FORGE    | DEFAULT           | 2024-12-23 18:30:32 |
[23Dec2024 18:42:22.930] [main/INFO] [Mods Optimizer/]: | fabric_api                         | 0.0.0                  | FORGE    | DEFAULT           | 2024-12-23 18:20:19 |
[23Dec2024 18:42:22.931] [main/INFO] [Mods Optimizer/]: | konkrete                           | 1.8.0                  | FORGE    | DEFAULT           | 2024-01-13 04:21:05 |
[23Dec2024 18:42:22.931] [main/INFO] [Mods Optimizer/]: | sona                               | 1.0.3                  | FORGE    | DEFAULT           | 2024-10-03 18:54:14 |
[23Dec2024 18:42:22.931] [main/INFO] [Mods Optimizer/]: | entity_model_features              | 2.2.6                  | FORGE    | CLIENT            | 2024-12-23 18:18:41 |
[23Dec2024 18:42:22.931] [main/INFO] [Mods Optimizer/]: | farmersdelight                     | 1.20.1-1.2.4           | FORGE    | DEFAULT           | 2024-01-21 22:49:55 |
[23Dec2024 18:42:22.932] [main/INFO] [Mods Optimizer/]: | rebornstorage                      | 5.0.7                  | FORGE    | UNKNOWN           | 2023-11-12 13:50:55 |
[23Dec2024 18:42:22.932] [main/INFO] [Mods Optimizer/]: | entity_texture_features            | 6.2.5                  | FORGE    | CLIENT            | 2024-12-23 18:18:44 |
[23Dec2024 18:42:22.932] [main/INFO] [Mods Optimizer/]: | ambientsounds                      | 6.1.1                  | MIXED    | CLIENT            | 2024-09-20 10:45:53 |
[23Dec2024 18:42:22.932] [main/INFO] [Mods Optimizer/]: | projectvibrantjourneys             | 1.20.1-6.0.4           | FORGE    | UNKNOWN           | 2024-10-09 22:34:54 |
[23Dec2024 18:42:22.932] [main/INFO] [Mods Optimizer/]: | mekanismadditions                  | 10.4.9                 | FORGE    | UNKNOWN           | 2024-08-25 15:57:01 |
[23Dec2024 18:42:22.933] [main/INFO] [Mods Optimizer/]: | zombie_island                      | 0.1.2                  | FORGE    | UNKNOWN           | 2024-12-23 17:52:11 |
[23Dec2024 18:42:22.933] [main/INFO] [Mods Optimizer/]: | apocalypsenow                      | 3.0.2                  | FORGE    | UNKNOWN           | 2024-12-23 17:52:05 |
[23Dec2024 18:42:22.933] [main/INFO] [Mods Optimizer/]: | simplylight                        | 1.20.1-1.4.6-build.50  | FORGE    | DEFAULT           | 2023-11-01 20:00:07 |
[23Dec2024 18:42:22.933] [main/INFO] [Mods Optimizer/]: | keerdm_zombie_essentials           | 1.4.0                  | FORGE    | DATA_PACK         | 2024-09-05 13:08:28 |
[23Dec2024 18:42:22.934] [main/INFO] [Mods Optimizer/]: | collective                         | 7.84.0                 | MIXED    | UNKNOWN           | 2024-08-15 15:30:33 |
[23Dec2024 18:42:22.934] [main/INFO] [Mods Optimizer/]: | lostcities                         | 7.3.2                  | FORGE    | DEFAULT           | 2024-08-14 06:42:36 |
[23Dec2024 18:42:22.934] [main/INFO] [Mods Optimizer/]: | malilib                            | 0.16.3                 | FABRIC   | CLIENT            | 2024-12-23 18:25:53 |
[23Dec2024 18:42:22.934] [main/INFO] [Mods Optimizer/]: | starterkit                         | 7.1.0                  | MIXED    | DEFAULT           | 2024-07-27 20:04:46 |
[23Dec2024 18:42:22.935] [main/INFO] [Mods Optimizer/]: | scalingmobs                        | 2.2.1                  | FORGE    | DEFAULT           | 2024-08-06 14:17:17 |
[23Dec2024 18:42:22.935] [main/INFO] [Mods Optimizer/]: | mekanismtools                      | 10.4.9                 | FORGE    | UNKNOWN           | 2024-08-25 15:57:01 |
[23Dec2024 18:42:22.935] [main/INFO] [Mods Optimizer/]: | lootjs                             | 1.20.1-2.12.0          | FORGE    | DEFAULT           | 2024-12-23 18:25:48 |
[23Dec2024 18:42:22.935] [main/INFO] [Mods Optimizer/]: | architectury                       | 9.2.14                 | FORGE    | DEFAULT           | 2024-12-23 17:52:20 |
[23Dec2024 18:42:22.936] [main/INFO] [Mods Optimizer/]: | cupboard                           | 1.20.1-2.7             | FORGE    | DEFAULT           | 2024-06-24 22:44:28 |
[23Dec2024 18:42:22.936] [main/INFO] [Mods Optimizer/]: | refurbished_furniture              | 1.0.6                  | FORGE    | UNKNOWN           | 2024-08-22 04:06:55 |
[23Dec2024 18:42:22.936] [main/INFO] [Mods Optimizer/]: | mru                                | 1.0.2+1.20.1           | FORGE    | DEFAULT           | 2024-12-23 18:28:49 |
[23Dec2024 18:42:22.936] [main/INFO] [Mods Optimizer/]: | astrocraft                         | 1.4.4+1.20.1           | FABRIC   | CLIENT            | 2024-12-23 17:52:05 |
[23Dec2024 18:42:22.937] [main/INFO] [Mods Optimizer/]: | framework                          | 0.7.8                  | FORGE    | UNKNOWN           | 2024-09-04 06:36:55 |
[23Dec2024 18:42:22.937] [main/INFO] [Mods Optimizer/]: | ags_day_counter                    | 4.0.0                  | FORGE    | SERVER            | 2024-12-23 18:19:15 |
[23Dec2024 18:42:22.937] [main/INFO] [Mods Optimizer/]: | yeetusexperimentus                 | 2.3.1-build.6+mc1.20.1 | FORGE    | DEFAULT           | 2023-08-03 17:56:38 |
[23Dec2024 18:42:22.937] [main/INFO] [Mods Optimizer/]: | lradd                              | 0.2.3                  | FORGE    | UNKNOWN           | 2024-09-16 21:37:18 |
[23Dec2024 18:42:22.937] [main/INFO] [Mods Optimizer/]: | betteradvancements                 | 4.2.10                 | FORGE    | CLIENT            | 2024-12-23 17:55:52 |
[23Dec2024 18:42:22.938] [main/INFO] [Mods Optimizer/]: | inventorysorter                    | 23.0.1                 | FORGE    | UNKNOWN           | 2023-07-20 14:44:51 |
[23Dec2024 18:42:22.938] [main/INFO] [Mods Optimizer/]: | rhino                              | 2001.2.3-build.6       | FORGE    | UNKNOWN           | 2024-08-23 12:53:08 |
[23Dec2024 18:42:22.939] [main/INFO] [Mods Optimizer/]: | nomoportals                        | 5.9.0                  | FORGE    | DEFAULT           | 2024-08-20 19:28:28 |
[23Dec2024 18:42:22.939] [main/INFO] [Mods Optimizer/]: | octolib                            | 0.4.2                  | FORGE    | DEFAULT           | 2024-12-23 18:30:32 |
[23Dec2024 18:42:22.939] [main/INFO] [Mods Optimizer/]: | tacz                               | 1.0.3                  | FORGE    | DEFAULT           | 2024-12-23 18:37:25 |
[23Dec2024 18:42:22.940] [main/INFO] [Mods Optimizer/]: | pingwheel                          | 1.9.1                  | FORGE    | DEFAULT           | 2024-12-23 18:28:37 |
[23Dec2024 18:42:22.940] [main/INFO] [Mods Optimizer/]: | map_atlases                        | 6.0.9                  | FORGE    | DEFAULT           | 2024-12-23 18:25:56 |
[23Dec2024 18:42:22.941] [main/INFO] [Mods Optimizer/]: | geckoanimfix                       | 1.0.0                  | FORGE    | DEFAULT           | 2024-12-23 18:23:31 |
[23Dec2024 18:42:22.941] [main/INFO] [Mods Optimizer/]: | create                             | 5.1.18                 | FORGE    | DEFAULT           | 2024-10-09 16:28:41 |
[23Dec2024 18:42:22.942] [main/INFO] [Mods Optimizer/]: | marbledsarsenal                    | 1.20.1-2.3.0           | FORGE    | DEFAULT           | 2024-09-30 15:41:57 |
[23Dec2024 18:42:22.942] [main/INFO] [Mods Optimizer/]: | clumps                             | 12.0.0-4               | FORGE    | UNKNOWN           | 2024-04-21 05:03:41 |
[23Dec2024 18:42:22.942] [main/INFO] [Mods Optimizer/]: | fastsuite                          | 5.0.1                  | FORGE    | UNKNOWN           | 2023-08-18 16:10:28 |
[23Dec2024 18:42:22.942] [main/INFO] [Mods Optimizer/]: | alternate_current                  | 1.7.0                  | FORGE    | DEFAULT           | 2023-08-25 16:47:37 |
[23Dec2024 18:42:22.943] [main/INFO] [Mods Optimizer/]: | thedarkcolour.kotlinforforge       | 0.0.0                  | FORGE    | LIBRARY           | 2024-12-23 18:25:46 |
